Titulo;URL;Data;Noticia;Classe;QNT DE ERROS GRAMATICAIS;QNT CARACTERES;QNT PALAVRAS;QNTD LETRAS MAIUSCULAS;QNTD PONTUACAO;QNTD ADJETIVOS;QNTD SUBSTANTIVOS;QNTD VERBOS;QNTD ADVERBIOS;QNTD SUBSTANTIVOS PROPRIOS;QNTD PRONOMES;SENTIMENTO;PROB NEG;PROB NEU;PROB POS
Mãe Joana assume rédeas da pasta da Saúde;noticias.uol.com.br;30/12/2020;o ineficiência ministério saudar mudar patamar o general eduardo pazuello o pastar haver transformar trincheira militar continuar assumir o comandar planar nacional vacinação o covid velho brasileiro mãe joana graça s artimanha venerando senhor o inépcia sanitário governar atingir o ápice n estágio o esperançar o matar haver semana o brasileiro inquietava-se o vacinar o coronel elcio franco hierarquia saudar declarar vídeo irresponsável datar específico o início vacinação depender registrar anvisa o sonhar vacinar certificar realizar o governar acabar realizar o pesadelo seringar licitação o comprar 331,2 milhão seringar amealhar 7,9 milhão o almoxarifado vaziar encher irresponsabilidade o oratório braço direito general pazuello desaparelhar o coronel elcio animou-se o fixar calendário o vacinação o planejamento oficial permitir plateia chegar o o brasileiro raciocinar hipótese amplo hipótese o vírus matar melhor hipótese específico;10;15;946;132;0;4;16;31;49;0;4;3;3;0,83;0,13;0,04
Chico Xavier fez previsão sobre Bolsonaro em 1952 #boato;boatos.org;27/01/2021;chico xavier transcrever aparecer homem franco sincero e leal montar cavalar branco e poderoso espadar dimensão e personalidade destino brasil corrigir injustiça e voltar o confiança e esperançar futurar brasil combater e criticar temperamento e atitude contar o proteção forçar supremo habitar o cosmo e o brasil verdadeiramente o coração mundo e apesar crise e ameaçar interno e externo aparecer o fiel balançar fé e o esperançar destinar brasil o confiar surgir teráem nome o letra inicial pai;0;12;496;78;0;0;11;15;21;2;8;2;2;0,06;0,54;0,4
Ao contrário de 1964, não há na sociedade interesse em golpe de estado;noticias.uol.com.br;30/03/2021;haver o guerra frio o aval eua o fantasma comunismo agitar elite irresponsável e o setores sociedade civil o golpe existir clima propício o golpe durar ano motivo haver hoje forçar armar defender autogolpe presidente jair bolsonaro chegar o o cargo eleição haver razão defender aventurar autoritário bolsonaro governar mau haver setores sociedade civil mobilizar apoiar ditadura defeso interesse econômicos e político hoje haver minoria viúvo brilhante ustra pedir intervenção militar o militar intervir o fracassar líder psl major vitor hugo go colocar votação projeto conceder situação guerra o bolsonaro pleno pandemia reflexo o tentativo golpista bolsonaro enfraquecer pandemia adoecer e matar gente o resultar político sanitário governar;10;14;742;108;0;0;20;30;32;2;7;1;2;0,34;0,56;0,1
"Eurodeputados pedem justiça: Bolsonaro é ""criminoso"" e ""risco à humanidade""";noticias.uol.com.br;29/04/2021;debater parlamentar europeu n quinta-feira o brasil voltar o alvo duro crítico deputar pedir o presidente jair bolsonaro investigar resolução aprovar absoluto deputar europeu recomendar autoridade campanha desinformação processar e levar justiçar o documentar aprovar gerar obrigação legal o fato aprovar parlamentar interpretar sinal isolamento político brasil e imagem desgastar bolsonaro europa o texto pedir o ajudar europeu o brasil e o região receber demonstração recusar europeu aceitar o estratégia adotada bolsonaro;10;12;524;72;0;1;12;16;23;0;6;1;2;0,33;0,58;0,1
Bolsonaro descobre plano bilionário de João Doria e China e Brasil fica chocado #boato;boatos.org;23/10/2020;bolsonaro descobrir planar bilionário joão dório e chino brasil ficar ch0cad0 presidente jair bolsonaro o campino sp e entrevisto durante visitar contar o plano joão doria evolver o chino governar compartilhar vídeo whatsapp;0;10;224;33;0;0;2;8;9;0;8;0;2;0,28;0,67;0,05
Com aumento de casos, Doria recua e adia flexibilização em SP em 14 dias;noticias.uol.com.br;26/05/2021;o governador joão doria psdb decidir hoje suspender o flexibilização medir restritivo vigor programar início junho o terça-feira 1 o motivar o aumentar caso covid-19 registrar semana o avançar pandemia deixar alertar o centrar contingência coronavírus aconselhar o governador o recuar anúncio semana passar o informação antecipar uol e confirmar entrevisto coletiva governar paulista o pandemia ... ler íntegro uol;10;10;414;60;0;2;4;12;22;1;4;2;2;0,23;0,72;0,05
Essa imagem não é de um episódio de Os Simpsons sobre um ataque ao Congresso dos EUA;checamos.afp.com;12/01/2021;caro ... ... algum sinistro simpsons e simpsons conseguir ... legendar publicação compartilhar 7,3 facebook o imagem juntamente afirmação circular instagram e twitter idioma o espanhol e o inglês o suposto cena simpsons mostrar personagem recorrente série o zelador willie vestimenta semelhante jake angeli manifestante extremo fotografar afp capitólio registrar compor o meme viralizado comparação;0;19;398;55;0;1;7;14;13;3;3;0;2;0,05;0,91;0,04
Presidente do BB entrega pedido de renúncia a Guedes e Bolsonaro;noticias.uol.com.br;24/07/2020;o presidente banco brasil rubem novaes entregar n sexta-feira pedir renúncia o o cargo o decisão comunicar fato relevante apresentar o o mercar o avisar o investidor afirmar o pedir entregar o o presidente jair bolsonaro e o o ministrar economia paulo guedes o sair postar efetivada o agostar datar o definir e oportunamente comunicar o o mercar ... ler íntegro folhar;10;14;368;62;0;1;2;9;23;1;4;5;2;0,11;0,78;0,11
Alexandre Garcia escreve texto que Bolsonaro caia logo e não deixe Mourão assumir #boato;boatos.org;13/05/2020;aplauso alexandre garcia palavra preguiçar e analfabeto funcional ler o sinceramente bolsonaro cair e deixar mourão assumir eleição burlar urna e deem o vitória ciro haddad morar doria outro vigarista o brasil voltar o o e o imprensar encher o sacar idiota calar e voltar o postar rede social opinião futebol novelar bbb e músico ruim o presidente entrevisto diário importar o opinião população e continuar o legar fhc lula e dilma acreditar o brasil suporta.que voltar escândalo corrupção permitir o farra cartão corporativo amigo e afilhar político qualidade técnico invadir alto cargo estatal e voltar o reinar mensalões petrolões e o mídia aprovar e o descolar fingir existir afinal ficar e acabar o dinheiro orar mandar imprimir riscar algum inflação amoedar especulador financeiro e ministrar garantir o presidente preciso dialogar senado e congresso negar nenhum benefício o nobre trabalhador o brasil merecer aumentar salário aumentar assessorar vantagem auxílio dever barrá-los lutar brasil acabar o dinheiro imprimir poxa!quanto educação preciso manter reitor psol o unir pcdob e o sagrar método paulo freire e ensinar ideologia gênero criança crescer mudar sexo o horar desejar e ranking mundial educação mantido ahhhh futurar grandioso vir ciro haddad morar doria outro vigarista o brasil preciso voltar o brasil pessoa ler o o analfabeto funcionar gostar figura alexandre garcia;0;37;1391;214;0;2;33;44;64;2;18;2;3;0,92;0,05;0,02
Fachin cancelou crimes de Lázaro e Cármem Lúcia deu 48h para ele explicar por que morreu #boato;boatos.org;30/06/2021;fachin cancelar o crime lázaro o crime descobrir pelar polícia bahia carmem lúcia hs parir lázaro explicar o morrer rosar weber desobrigar lázaro submeter autópsia o iml alexandre morte lázaro fake gilmar anular o morte lázaro e o absolver impedir o sepultamento barroso morte lázaro auditada marcar aurélio mandar lázaro fugir e ficar casar lewandowski picotar o código penal e inocentar lázaro tóffoli lázaro descobrir graça o o stf renan convocar lázaro parir depor o cpi o bolsonaro maria rosário acusar o polícia assassino cidadão honestar o lázaro o oab manifestar e lázaro e adélio vítima bolsonaro freixo lamentar o perda querer lançar lázaro candidatar psb presidência gleisi e lula lamentar o morte cumpanhero lázaro aziz e randolfe lázaro morrer tomar cloroquina e o culpar bolsonaro fux analisar e ano o parecer aguardar notícia brasil sil sil;0;35;855;137;0;0;27;29;40;0;12;2;2;0,22;0,72;0,06
RJ: Ex-deputado e filho candidato a vereador de Cabo Frio são presos;noticias.uol.com.br;23/10/2020;o ex-deputado estadual rir janeiro silas bento psl-rj e o filhar o candidatar o vereador cabo frio vanderson bento preso manhã hoje operação comandar ministério público rir janeiro mprj suspeito participar esquema rachadinha acordar o denúncia mprj silas implementar o esquema rachadinha gabinete contar o participação funcionário taissa saldanha alves repassar valorar receber o vanderson candidatar psdb eleição o alerj silas assumir o mandatar deputar valendo-se condição suplente coligação comedir silas trocar sigla filiando-se o o psl;10;18;540;77;0;4;10;18;26;5;5;2;2;0,06;0,87;0,07
TCU aponta omissões graves de Pazuello em gestão da pandemia e sugere punição;noticias.uol.com.br;15/04/2021;"Ministros do TCU (Tribunal de Contas da União) sinalizaram ontem que devem punir o ex-ministro da Saúde Eduardo Pazuello e seus auxiliares por omissões na gestão da pandemia da covid-19. Relator da ação sobre a conduta do Ministério da Saúde durante a crise sanitária, o ministro Benjamin Zymler disse que a pasta evitou assumir a liderança do combate ao novo coronavírus no País. Segundo o relator, uma das ações da gestão de Pazuello foi mudar o plano de contingência do órgão na pandemia, com a finalidade de retirar responsabilidades do governo federal sobre o gerenciamento de estoques de medicamentos, insumos e testes. ""Em vez de expandir as ações para a assunção da centralidade da assistência farmacêutica e garantia de insumos necessários, o ministério excluiu, por meio de regulamento, as suas responsabilidades"", afirmou Zymler. O posicionamento do TCU sobre a conduta do ministério na crise pode ter desdobramentos cruciais para o governo, principalmente no contexto de uma CPI da Covid no Senado - ontem o plenário do STF (Supremo Tribunal Federal) confirmou a decisão do ministro Luís Roberto Barroso, que mandou a Casa instalar a comissão parlamentar. A CPI tem a missão de apurar a conduta da administração federal na pandemia.";10;6;1244;200;43;13;8;59;19;3;24;1;2;0,15;0,79;0,06
Túlio Gadêlha, namorado de Fátima Bernardes, ganhou carteira da OAB sem fazer prova #boato;boatos.org;08/01/2019;e amigar completar escândalo vergonha ai namorar fátima bernardes ai advogar o gente articulação combater aparelhamento amigo advogar santo catarino passar informação advogar rir paulo minar gerar e distrito federal d mandar individualmente notificação extrajudicial o presidência oab seccional casar rir janeiro e o oab nacional perguntar o razão conceder privilégio o o cargo deputar incompatível o exercício advocacia parabém o oab intensificar o fiscalização o o governar bolsonaro permitir o o deputar tulho gadeia namorar fatima bernardes o inscrição o necessidade realização provar exame ordem agendar deputar dificuldade aprovação.a oab permitir o boy fátima bernardes obter o registrar advogar o dever exame exigir todossssssssss alpinista socio-político querer melhor milhar profissional estudar e passar provar;0;26;821;115;0;1;13;32;36;2;7;0;2;0,26;0,61;0,13
Justiça francesa condena russo a cinco anos de prisão por lavagem de dinheiro de vírus de resgate;g1.globo.com;14/11/2022;o russo alexander vinnik condenar o ano prisão tribunal frança autoridade o acusar comandar esquema lavagem dinheiro o fraude vírus resgatar ransomware pagar multar euro cercar r$ o sentença levar o esperar promotor querer ano prisão e multar o tribunal afastar acusação vinnik incluir envolver vírus resgatar locky o justiçar francês provar apresentar suficiente estabelecer vínculo vinnik o operação vírus ficar mantido o acusação lavagem dinheiro o vinnik administrador corretor btc-e negociar criptomoedas o bitcoin corretor atuado facilitar o lavagem dinheiro cobrar vírus resgatar caber recurso decisão o advogar vinnik declarar o repórter francês derrubar o acusação restar processar cliente;10;17;698;100;0;1;9;32;37;1;2;1;2;0,1;0,82;0,08
Barroso: instituições estão funcionando e retórica de Bolsonaro não impressiona;noticias.uol.com.br;08/09/2020;o ministrar stf supremo tribunal federal e presidente tse tribunal superior eleitoral luís roberto barroso afirmar impressionar o retórico presidente jair bolsonaro pronunciamento transmitir feriar independência defender o golpe militar impressionar o retórico o primeiro-ministro hungria orbán o presidente americano trump o presidente brasil barroso entrevisto rádio cbn o ministrar haver fenômeno mundial recessão democrático causar encontrar populismo o conservadorismo radical fundar intolerância e o autoritarismo barroso preocupar o funcionamento instituição brasileiro e avaliar funcionar;10;10;596;75;0;1;14;18;19;0;9;1;2;0,17;0,77;0,06
Primeiros 200 médicos cubanos que foram embora eram policiais cubanos #boato;boatos.org;16/12/2018;o respostar médico sair dia outro brasil policiar cubano vigiar médico cubanose receber pt brasil r$ real;0;9;105;17;0;0;2;4;4;0;5;0;2;0,18;0,76;0,06
Câmara do Rio rejeita novo pedido de abertura de impeachment de Crivella;noticias.uol.com.br;17/09/2020;voto o o câmara rir rejeitar hoje pedir abertura processar impeachment o prefeito marcelo crivella republicano o denúncia feito psol objetivo apurar haver crime responsabilidade episódio o qg propinar supor esquema corrupção o ministério público rj contar o anuência prefeito o votação vereador ausente o presidente casar jorge felippe dem impedir votar o diferençar placar voto contrário abertura processar o diferençar voto favorável e contrário comparação o votação ocasião o diferençar voto faltoso o vereador paulo messina mdb rosar fernandes psc junior lucinha pl luiz carlos ramo filhar pmn marcelo arar ptb e thiago k. ribeiro dem o pedir impeachment levar o votação câmara durante o mandatar crivella eleição d ano candidatar reeleição o pedir anterior rejeitar dia tratar episódio batizado guardião crivella casar origem o cpi comissão parlamentar inquérito;10;32;867;130;0;0;17;35;38;1;14;5;2;0,2;0,71;0,09
