Titulo,URL,Data,Noticia,Classe,QNT DE ERROS GRAMATICAIS,QNT CARACTERES,QNT PALAVRAS,QNTD LETRAS MAIUSCULAS,QNTD PONTUACAO,QNTD ADJETIVOS,QNTD SUBSTANTIVOS,QNTD VERBOS,QNTD ADVERBIOS,QNTD SUBSTANTIVOS PROPRIOS,QNTD PRONOMES,SENTIMENTO,PROB NEG,PROB NEU,PROB POS
Bolsonaro descobre plano bilionário de João Doria e China e Brasil fica chocado #boato,boatos.org,23/10/2020,candidato descobrir planar bilionário joão dório e chino brasil ficar ch0cad0 presidente candidato candidato o campino sp e entrevisto durante visitar contar o plano joão doria evolver o chino governar compartilhar vídeo whatsapp,0,30.3,224,33,0.0,0.0,6.06,24.24,27.27,0.0,24.24,0.0,2,"0,28","0,67","0,05"
"Com aumento de casos, Doria recua e adia flexibilização em SP em 14 dias",noticias.uol.com.br,26/05/2021,o governador joão doria psdb decidir hoje suspender o flexibilização medir restritivo vigor programar início junho o terça-feira 1 o motivar o aumentar caso covid-19 registrar semana o avançar pandemia deixar alertar o centrar contingência coronavírus aconselhar o governador o recuar anúncio semana passar o informação antecipar uol e confirmar entrevisto coletiva governar paulista o pandemia ... ler íntegro uol,1,16.67,414,60,0.0,0.48,6.67,20.0,36.67,1.67,6.67,3.33,2,0.23,0.72,0.05
Essa imagem não é de um episódio de Os Simpsons sobre um ataque ao Congresso dos EUA,checamos.afp.com,12/01/2021,"caro ... ... algum sinistro simpsons e simpsons conseguir ... legendar publicação compartilhar 7,3 facebook o imagem juntamente afirmação circular instagram e twitter idioma o espanhol e o inglês o suposto cena simpsons mostrar personagem recorrente série o zelador willie vestimenta semelhante jake angeli manifestante extremo fotografar afp capitólio registrar compor o meme viralizado comparação",0,34.55,398,55,0.0,0.25,12.73,25.45,23.64,5.45,5.45,0.0,2,"0,05","0,91","0,04"
Presidente do BB entrega pedido de renúncia a Guedes e Bolsonaro,noticias.uol.com.br,24/07/2020,o presidente banco brasil rubem novaes entregar n sexta-feira pedir renúncia o o cargo o decisão comunicar fato relevante apresentar o o mercar o avisar o investidor afirmar o pedir entregar o o presidente candidato candidato e o o ministrar economia paulo guedes o sair postar efetivada o agostar datar o definir e oportunamente comunicar o o mercar ... ler íntegro folhar,1,22.58,368,62,0.0,0.27,3.23,14.52,37.1,1.61,6.45,8.06,2,0.11,0.78,0.11
Alexandre Garcia escreve texto que Bolsonaro caia logo e não deixe Mourão assumir #boato,boatos.org,13/05/2020,aplauso alexandre garcia palavra preguiçar e analfabeto funcional ler o sinceramente candidato cair e deixar mourão assumir eleição burlar urna e deem o vitória ciro haddad morar doria outro vigarista o brasil voltar o o e o imprensar encher o sacar idiota calar e voltar o postar rede social opinião futebol novelar bbb e músico ruim o presidente entrevisto diário importar o opinião população e continuar o legar fhc candidato e dilma acreditar o brasil suporta.que voltar escândalo corrupção permitir o farra cartão corporativo amigo e afilhar político qualidade técnico invadir alto cargo estatal e voltar o reinar mensalões petrolões e o mídia aprovar e o descolar fingir existir afinal ficar e acabar o dinheiro orar mandar imprimir riscar algum inflação amoedar especulador financeiro e ministrar garantir o presidente preciso dialogar senado e congresso negar nenhum benefício o nobre trabalhador o brasil merecer aumentar salário aumentar assessorar vantagem auxílio dever barrá-los lutar brasil acabar o dinheiro imprimir poxa!quanto educação preciso manter reitor psol o unir pcdob e o sagrar método paulo freire e ensinar ideologia gênero criança crescer mudar sexo o horar desejar e ranking mundial educação mantido ahhhh futurar grandioso vir ciro haddad morar doria outro vigarista o brasil preciso voltar o brasil pessoa ler o o analfabeto funcionar gostar figura alexandre garcia,0,17.29,1391,214,0.0,0.14,15.42,20.56,29.91,0.93,8.41,0.93,3,"0,92","0,05","0,02"
Fachin cancelou crimes de Lázaro e Cármem Lúcia deu 48h para ele explicar por que morreu #boato,boatos.org,30/06/2021,fachin cancelar o crime lázaro o crime descobrir pelar polícia bahia carmem lúcia hs parir lázaro explicar o morrer rosar weber desobrigar lázaro submeter autópsia o iml alexandre morte lázaro fake gilmar anular o morte lázaro e o absolver impedir o sepultamento barroso morte lázaro auditada marcar aurélio mandar lázaro fugir e ficar casar lewandowski picotar o código penal e inocentar lázaro tóffoli lázaro descobrir graça o o stf renan convocar lázaro parir depor o cpi o candidato maria rosário acusar o polícia assassino cidadão honestar o lázaro o oab manifestar e lázaro e adélio vítima candidato freixo lamentar o perda querer lançar lázaro candidatar psb presidência gleisi e candidato lamentar o morte cumpanhero lázaro aziz e randolfe lázaro morrer tomar cloroquina e o culpar candidato fux analisar e ano o parecer aguardar notícia brasil sil sil,0,25.55,855,137,0.0,0.0,19.71,21.17,29.2,0.0,8.76,1.46,2,"0,22","0,72","0,06"
RJ: Ex-deputado e filho candidato a vereador de Cabo Frio são presos,noticias.uol.com.br,23/10/2020,o ex-deputado estadual rir janeiro silas bento psl-rj e o filhar o candidatar o vereador cabo frio vanderson bento preso manhã hoje operação comandar ministério público rir janeiro mprj suspeito participar esquema rachadinha acordar o denúncia mprj silas implementar o esquema rachadinha gabinete contar o participação funcionário taissa saldanha alves repassar valorar receber o vanderson candidatar psdb eleição o alerj silas assumir o mandatar deputar valendo-se condição suplente coligação comedir silas trocar sigla filiando-se o o psl,1,23.38,540,77,0.0,0.74,12.99,23.38,33.77,6.49,6.49,2.6,2,0.06,0.87,0.07
TCU aponta omissões graves de Pazuello em gestão da pandemia e sugere punição,noticias.uol.com.br,15/04/2021,"ministros do tcu (tribunal de contas da união) sinalizaram ontem que devem punir o ex-ministro da saúde eduardo pazuello e seus auxiliares por omissões na gestão da pandemia da covid-19. relator da ação sobre a conduta do ministério da saúde durante a crise sanitária, o ministro benjamin zymler disse que a pasta evitou assumir a liderança do combate ao novo coronavírus no país. segundo o relator, uma das ações da gestão de pazuello foi mudar o plano de contingência do órgão na pandemia, com a finalidade de retirar responsabilidades do governo federal sobre o gerenciamento de estoques de medicamentos, insumos e testes. ""em vez de expandir as ações para a assunção da centralidade da assistência farmacêutica e garantia de insumos necessários, o ministério excluiu, por meio de regulamento, as suas responsabilidades"", afirmou zymler. o posicionamento do tcu sobre a conduta do ministério na crise pode ter desdobramentos cruciais para o governo, principalmente no contexto de uma cpi da covid no senado - ontem o plenário do stf (supremo tribunal federal) confirmou a decisão do ministro luís roberto barroso, que mandou a casa instalar a comissão parlamentar. a cpi tem a missão de apurar a conduta da administração federal na pandemia.",1,3.0,1244,200,3.46,1.05,4.0,29.5,9.5,1.5,12.0,0.5,2,0.15,0.79,0.06
"Túlio Gadêlha, namorado de Fátima Bernardes, ganhou carteira da OAB sem fazer prova #boato",boatos.org,08/01/2019,e amigar completar escândalo vergonha ai namorar fátima bernardes ai advogar o gente articulação combater aparelhamento amigo advogar santo catarino passar informação advogar rir paulo minar gerar e distrito federal d mandar individualmente notificação extrajudicial o presidência oab seccional casar rir janeiro e o oab nacional perguntar o razão conceder privilégio o o cargo deputar incompatível o exercício advocacia parabém o oab intensificar o fiscalização o o governar candidato permitir o o deputar tulho gadeia namorar fatima bernardes o inscrição o necessidade realização provar exame ordem agendar deputar dificuldade aprovação.a oab permitir o boy fátima bernardes obter o registrar advogar o dever exame exigir todossssssssss alpinista socio-político querer melhor milhar profissional estudar e passar provar,0,22.61,821,115,0.0,0.12,11.3,27.83,31.3,1.74,6.09,0.0,2,"0,26","0,61","0,13"
Justiça francesa condena russo a cinco anos de prisão por lavagem de dinheiro de vírus de resgate,g1.globo.com,14/11/2022,o russo alexander vinnik condenar o ano prisão tribunal frança autoridade o acusar comandar esquema lavagem dinheiro o fraude vírus resgatar ransomware pagar multar euro cercar r$ o sentença levar o esperar promotor querer ano prisão e multar o tribunal afastar acusação vinnik incluir envolver vírus resgatar locky o justiçar francês provar apresentar suficiente estabelecer vínculo vinnik o operação vírus ficar mantido o acusação lavagem dinheiro o vinnik administrador corretor btc-e negociar criptomoedas o bitcoin corretor atuado facilitar o lavagem dinheiro cobrar vírus resgatar caber recurso decisão o advogar vinnik declarar o repórter francês derrubar o acusação restar processar cliente,1,17.0,698,100,0.0,0.14,9.0,32.0,37.0,1.0,2.0,1.0,2,0.1,0.82,0.08
Barroso: instituições estão funcionando e retórica de Bolsonaro não impressiona,noticias.uol.com.br,08/09/2020,o ministrar stf supremo tribunal federal e presidente tse tribunal superior eleitoral luís roberto barroso afirmar impressionar o retórico presidente candidato candidato pronunciamento transmitir feriar independência defender o golpe militar impressionar o retórico o primeiro-ministro hungria orbán o presidente americano trump o presidente brasil barroso entrevisto rádio cbn o ministrar haver fenômeno mundial recessão democrático causar encontrar populismo o conservadorismo radical fundar intolerância e o autoritarismo barroso preocupar o funcionamento instituição brasileiro e avaliar funcionar,1,13.33,596,75,0.0,0.17,18.67,24.0,25.33,0.0,12.0,1.33,2,0.17,0.77,0.06
Primeiros 200 médicos cubanos que foram embora eram policiais cubanos #boato,boatos.org,16/12/2018,o respostar médico sair dia outro brasil policiar cubano vigiar médico cubanose receber partido brasil r$ real,0,52.94,105,17,0.0,0.0,11.76,23.53,23.53,0.0,29.41,0.0,2,"0,18","0,76","0,06"
Câmara do Rio rejeita novo pedido de abertura de impeachment de Crivella,noticias.uol.com.br,17/09/2020,voto o o câmara rir rejeitar hoje pedir abertura processar impeachment o prefeito marcelo crivella republicano o denúncia feito psol objetivo apurar haver crime responsabilidade episódio o qg propinar supor esquema corrupção o ministério público rj contar o anuência prefeito o votação vereador ausente o presidente casar jorge felippe dem impedir votar o diferençar placar voto contrário abertura processar o diferençar voto favorável e contrário comparação o votação ocasião o diferençar voto faltoso o vereador paulo messina mdb rosar fernandes psc junior lucinha pl luiz carlos ramo filhar pmn marcelo arar ptb e thiago k. ribeiro dem o pedir impeachment levar o votação câmara durante o mandatar crivella eleição d ano candidatar reeleição o pedir anterior rejeitar dia tratar episódio batizado guardião crivella casar origem o cpi comissão parlamentar inquérito,1,24.62,867,130,0.0,0.0,13.08,26.92,29.23,0.77,10.77,3.85,2,0.2,0.71,0.09
"Bolsonaro reforça apoio a Crivella, mas erra ao associar Paes ao PSOL",noticias.uol.com.br,26/11/2020,abandonar horário eleitoral gratuito o presidente candidato candidato reforçar o o prefeito rir janeiro marcelo crivella republicano disputar o turno eleição eduardo paes dem o o criticar paes candidato errar o o associá-lo o o psol reproduzir acusação feito recentemente crivella domingo o o rir janeiro votar pessoal votar campanha o marcelo crivella o presidente durante live semanal rir janeiro o candidatar o prefeito paes prometer o o psol o secretariar educação caro ganhar reclamar lixar o filhar chegar sala aula acrescentar o discursar semelhante o o crivella haver semana vídeo inimigo facada candidato o psol o psol o eduardo paes o psol tomar contar secretariar educação imaginar ... pedofilia escola acusar provar o prefeito rir,1,25.86,737,116,0.0,0.14,10.34,25.0,31.03,0.86,6.9,2.59,2,0.11,0.75,0.14
Bolsonaro volta a atacar Moro por causa de PF: 'Denúncia caluniosa',noticias.uol.com.br,15/10/2020,"o presidente candidato candidato (sem partido) voltou a atacar sérgio moro, ex-ministro da justiça e segurança pública, em relação ao inquérito que investiga a suposta interferência do chefe do executivo na pf (polícia federal). ""ainda me acusam, naquele processo lá daquele cara, de interferência na pf... não acharam nada sobre a interferência na pf. inclusive considero aquilo uma denunciação caluniosa. vamos esperar o processo chegar ao final para ver o que vamos fazer. uma pessoa que resolveu me acusar do nada"", afirmou candidato, na noite de hoje, durante live realizada nas redes sociais. embora o presidente não tenha citado o nome de moro, a referência foi ao seu ex-ministro, pois a investigação foi aberta após moro deixar a pasta da justiça e segurança pública, em abril, afirmando que o presidente tentou interferir no comando da pf. candidato tem negado qualquer irregularidade.",1,0.0,890,141,3.6,1.46,2.13,21.28,15.6,3.55,14.18,6.38,2,0.35,0.58,0.08
É #FAKE que urna eletrônica teve lacre violado no DF na última eleição,g1.globo.com,14/11/2022,circular rede social vídeo policiar militar flagrar fraudar urna eletrônicas distrito federal durante o turno eleição representante tribunal superior eleitoral tse testar urna e constatar o programar haver burlar pms escola df o urna dever zerada abertura portão voto impresso e o lacrar eletrônico o enviar voto violar o vídeo voltar o bombar internet s véspera eleição municipal acordar pronunciamento tribunal superior eleitoral tse dia denúncia constatar desconhecimento técnico colaborador contratar tribunal regional eleitoral distrito federal tre-df d o tre-df informar o boletim urna resultar urna eletrônica o zerésima documentar demonstrar o urna apresentar voto computar início votação d seção eleitoral emitir alteração,0,14.56,731,103,0.0,0.27,19.42,32.04,26.21,0.97,2.91,0.97,2,"0,18","0,75","0,07"
